"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","ONTOLOGY","CellLine"
"GO:0033002","GO:0033002","muscle cell proliferation",176,0.470632216524154,1.91072203813886,2.17615189159295e-07,1.40326697783687e-05,9.53959963343464e-06,3523,"tags=31%, list=18%, signal=26%","ANG/TNFAIP3/ADAMTS1/ITGB3/TBX2/JUN/HGF/DIPK2A/FOS/BMP4/NDC80/RBPJ/HMOX1/SHH/TGFBR3/NPR1/CDK1/DDIT3/NOG/KLF4/FOXP1/NPPC/EDN1/SAV1/MIR27B/PIM1/CAV2/EFEMP2/GATA6/PPARG/IGFBP3/RUNX1/DDR2/FGFR2/HTR1B/MNAT1/DSN1/TLR4/MAPK11/S1PR1/PDGFB/XBP1/RBPMS2/LDLRAP1/PPARGC1A/IL6R/VGLL4/NDRG4/ACE2/CDKN1B/PTGIR/ZFPM2/MAP3K7/PTGS2/HBEGF","BP","iN #1"
"GO:0003279","GO:0003279","cardiac septum development",94,0.558395857669256,2.05759192056599,2.53262506622459e-07,1.53415682041908e-05,1.04294065725548e-05,2272,"tags=28%, list=12%, signal=25%","FZD2/TBX2/BMP4/EGLN1/DHRS3/RBPJ/NOTCH2/WNT11/SMAD7/SMAD6/NPHP3/TGFBR3/NOG/LRP2/DAND5/SAV1/FZD1/GATA6/NRP1/RARA/FGFR2/PLXND1/PROX1/RBM15/RARB/NRP2","BP","iN #1"
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation",157,0.49518694258678,1.97945404421974,2.46575165851451e-07,1.53415682041908e-05,1.04294065725548e-05,2360,"tags=25%, list=12%, signal=22%","VEGFA/ANG/HMGB2/TNFAIP3/ITGB3/EGR3/CXCL12/HTR2B/BMP4/RBPJ/HMOX1/NOTCH2/SHH/RUNX2/CDH3/RREB1/NOG/TGFA/HSPG2/MIR27B/FGF10/GATA2/CAV2/PLXNB3/NRP1/THBS4/KDM5B/NR4A1/SFRP1/WNT7A/PROK1/FGFR2/PROX1/RICTOR/NME2/NRP2/PDGFB/ARNT/BMP6","BP","iN #1"
"GO:2000147","GO:2000147","positive regulation of cell motility",449,0.36927804572625,1.65957939937231,2.90937118677225e-07,1.71053911834051e-05,1.16284774059535e-05,3793,"tags=26%, list=20%, signal=21%","VEGFA/ASCL2/FAM110C/TCAF2/ADAMTS1/CAVIN1/ICAM1/ITGB3/CXCL12/HGF/RAC2/CXCR4/SYDE1/BMP4/CD40/TRADD/ETS1/HMOX1/DAAM2/CASS4/RRAS/DRD1/TNFSF18/F2RL1/LYN/SPHK1/TGFBR3/RREB1/FOXP1/CGA/EDN1/CCL2/DUOX2/NCKAP1L/FLNA/SEMA3B/MIR27B/CXCL16/CCR6/KIT/FGF10/ROR2/GATA2/ZC3H12A/SMAD3/NRP1/THBS4/ATOH8/LGALS3/COL1A1/ITGA2B/RARRES2/JAM2/GAB1/EPHA4/PLAU/MET/PECAM1/WNT7A/CTSH/GPI/PDCD10/DDR2/CYP1B1/PROX1/PIK3C2A/IGSF8/SERPINE1/TLR4/MOSPD2/INSL3/S1PR1/CASP8/NRP2/PDGFB/CFAP69/PRSS56/SEMA5B/SDCBP/CRKL/AMOT/ATP7A/NUMB/ACTA2/XBP1/MYADM/IQSEC1/SNAI1/FERMT2/IL6R/SWAP70/ACVR1B/TALAM1/DAB2IP/FN1/LPAR1/VSIR/PDGFRA/ELP3/NTF3/SMOC2/DAB2/MAP3K7/PTGS2/ONECUT2/HBEGF/SNAI2/CD274/STAT5A/MAPK1/CAMK1D/SOD2/PLCG1/ITGA6/PRKD1/AKAP12/PRKCE","BP","iN #1"
"GO:0030335","GO:0030335","positive regulation of cell migration",431,0.367880300165724,1.64626066434557,3.40360573075892e-07,1.94394510165345e-05,1.32152030027362e-05,4012,"tags=28%, list=21%, signal=22%","VEGFA/ASCL2/FAM110C/TCAF2/ADAMTS1/ICAM1/ITGB3/CXCL12/HGF/RAC2/CXCR4/SYDE1/BMP4/CD40/TRADD/ETS1/HMOX1/DAAM2/CASS4/RRAS/DRD1/TNFSF18/F2RL1/LYN/SPHK1/TGFBR3/RREB1/FOXP1/CGA/EDN1/CCL2/NCKAP1L/FLNA/SEMA3B/MIR27B/CXCL16/CCR6/KIT/FGF10/ROR2/GATA2/ZC3H12A/SMAD3/NRP1/THBS4/ATOH8/LGALS3/COL1A1/ITGA2B/RARRES2/JAM2/GAB1/EPHA4/PLAU/MET/PECAM1/WNT7A/CTSH/GPI/PDCD10/DDR2/CYP1B1/PROX1/PIK3C2A/IGSF8/SERPINE1/TLR4/MOSPD2/INSL3/S1PR1/CASP8/NRP2/PDGFB/PRSS56/SEMA5B/SDCBP/CRKL/AMOT/ATP7A/NUMB/ACTA2/XBP1/MYADM/IQSEC1/SNAI1/FERMT2/IL6R/SWAP70/ACVR1B/DAB2IP/FN1/LPAR1/VSIR/PDGFRA/ELP3/NTF3/SMOC2/DAB2/MAP3K7/PTGS2/ONECUT2/HBEGF/SNAI2/CD274/STAT5A/MAPK1/CAMK1D/SOD2/PLCG1/ITGA6/PRKD1/AKAP12/PRKCE/DOCK5/GNAI2/SELENOK/GRN/HAS2/MCU","BP","iN #1"
"GO:0042110","GO:0042110","T cell activation",384,0.387422595752716,1.7092707863726,4.45685408617733e-07,2.47479203285236e-05,1.68239725884647e-05,4048,"tags=31%, list=21%, signal=25%","ASCL2/FOSL2/JUNB/ICAM1/CEBPB/RORA/EGR3/HAVCR2/RAC2/BMP4/CLEC4G/LRRC32/RASAL3/BCL3/ELF4/CD247/MAFB/SHH/RUNX2/SMAD7/ALKBH5/FOXO3/TNFSF18/F2RL1/MAP3K8/LYN/SOCS3/RASGRP1/FOXP1/NLRP3/CCL2/BTN2A2/NCKAP1L/LMO1/CLEC4A/CD1D/CCR6/KIT/SH2D2A/BCL10/TNFSF13B/ITK/SOX13/EGR1/ZC3H12A/MSN/SOCS1/ZBTB7B/SMAD3/LGALS3/LGALS1/TIGIT/RARA/CYP26B1/LEPR/ZBTB16/RUNX1/PAWR/JMJD6/TFRC/HLA-A/TNFSF4/CD46/CCDC88B/PRNP/ATF2/CASP8/JAK1/DLL4/RAB29/ZC3H8/ZBTB1/LMBR1L/TNFSF9/EFNB3/CR1/PHF10/ATP7A/HES1/IL20RB/XBP1/IGFBP2/CBLB/IL18R1/LAG3/IRF1/YES1/IL6R/RC3H1/ZFPM1/IRF4/IL6ST/FZD5/VSIR/BCL11B/DUSP10/RPS3/SIRPB1/UFL1/BTN3A1/CDK6/FYN/CTSL/PRKCQ/CD274/STAT5A/WNT10B/PRR7/SLC4A2/TNFRSF1B/NCK1/SART1/RAB27A/MARCHF7/AZI2/SELENOK/NHEJ1/USP44/SLC7A1/PIK3CA","BP","iN #1"
"GO:0003151","GO:0003151","outflow tract morphogenesis",68,0.606633833896606,2.11208374517694,5.06644320635196e-07,2.73724864040475e-05,1.86081882770992e-05,2934,"tags=41%, list=15%, signal=35%","VEGFA/FZD2/TBX2/BMP4/DHRS3/RBPJ/WNT11/SMAD6/FOXH1/TGFBR3/NOG/LRP2/EDN1/FZD1/GATA6/NRP1/RARA/FGFR2/PLXND1/DVL2/RARB/ATF2/NRP2/DVL1/CRKL/HES1/FGF8/ZFPM1","BP","iN #1"
"GO:0009617","GO:0009617","response to bacterium",383,0.379258208250586,1.66984166473477,5.47582717267359e-07,2.88057329425645e-05,1.95825287532455e-05,4320,"tags=36%, list=23%, signal=28%","ADM/ANG/FOSL2/RNASE4/HMGB2/TNFAIP3/SPON2/ZFP36/NR1D1/BNIP3/PTGER2/CEBPB/STAB2/HAVCR2/LPL/FOS/CD40/PYGL/IRF8/ARID5A/BCL3/TNIP1/RBPJ/NOTCH2/THBD/OPRK1/SMAD6/ABCA1/F2RL1/LYN/LPO/FOXP1/NLRP3/EDN1/CCL2/NFKB2/DMBT1/IRAK2/CD1D/BCL10/GBP2/H2BC6/TMF1/FGF10/HCK/VIM/TFEB/ZC3H12A/AXL/COLEC12/SCNN1B/NOCT/RARRES2/RNASE11/RARA/EVPL/RELA/NR4A1/WFDC2/PABPN1/WFDC3/FGFR2/EDNRB/CDK19/SERPINE1/TLR4/NOD1/HLA-A/TNFSF4/TRDN/ADH5/GPC3/CASP8/HDAC5/CMPK2/RAB29/BMP6/SLC15A2/LRAT/PTGFR/RPL39/XBP1/TLR9/CDC73/PRKCD/PENK/IL6R/TENT5A/IL10RA/TNIP2/RPL13A/DAB2IP/EMILIN2/FZD5/LYG1/H2BC7/OPTN/GIT1/IRF3/CCDC186/DUSP10/PTGIR/CA3/MAP3K7/MACROD2/PTGS2/CD274/HLA-B/MAPK1/RPL30/SOD2/SHPK/TSPO/PRKD1/AKAP12/RPS19/PRKCE/HDAC2/TNFRSF1B/ASS1/GRN/NFKBIA/TNFRSF1A/CDH1/LIAS/VGF/DHX58/GSDMB/MALT1/AHR/KYAT1/ADAMTS9/FAM20A/TAC1/LEAP2/PDCD4","BP","iN #1"
"GO:0045444","GO:0045444","fat cell differentiation",194,0.45677526751134,1.86947683910743,5.89651276263787e-07,3.02234077243926e-05,2.05462833375587e-05,2851,"tags=28%, list=15%, signal=24%","VEGFA/FOSL2/ZFP36/NR1D1/BNIP3/CEBPB/FRZB/RORA/LPL/MAFB/SMAD6/RREB1/DDIT3/ERO1A/KLF4/ADRB1/SAV1/MIR27B/KLF5/PER2/FGF10/SOX13/PIM1/GATA2/STK3/ZC3H12A/SOCS1/SREBF1/ZBTB7B/SMAD3/NOCT/RARRES2/NR4A1/PPARG/SFRP1/FLCN/ZBTB16/TGFB1I1/INSIG1/FABP3/AXIN2/IL11/ATF2/TRPM4/SH2B2/HES1/XBP1/PPARGC1A/CDS1/PRDM16/FERMT2/TMEM64/WIF1/ALOXE3","BP","iN #1"
"GO:0061614","GO:0061614","miRNA transcription",62,0.619948771609853,2.13360737537846,6.87072857853575e-07,3.34989912890072e-05,2.27730695632597e-05,1660,"tags=31%, list=9%, signal=28%","VEGFA/JUN/FOS/BMP4/ETS1/NOTCH2/SMAD6/FOXO3/FOSL1/KLF4/GATA2/EGR1/SREBF1/SMAD3/GATA6/ATOH8/RARA/RELA/PPARG","BP","iN #1"
"GO:0040017","GO:0040017","positive regulation of locomotion",458,0.36524896459464,1.63955301615056,6.71121823277233e-07,3.34989912890072e-05,2.27730695632597e-05,4107,"tags=28%, list=21%, signal=23%","VEGFA/ASCL2/FAM110C/TCAF2/ADAMTS1/CAVIN1/ICAM1/ITGB3/CXCL12/HGF/RAC2/CXCR4/SYDE1/BMP4/CD40/TRADD/ETS1/HMOX1/DAAM2/CASS4/RRAS/DRD1/TNFSF18/F2RL1/LYN/SPHK1/TGFBR3/RREB1/FOXP1/CGA/EDN1/CCL2/DUOX2/NCKAP1L/FLNA/SEMA3B/MIR27B/CXCL16/CCR6/KIT/FGF10/ROR2/GATA2/ZC3H12A/SMAD3/NRP1/THBS4/ATOH8/LGALS3/COL1A1/CASR/ITGA2B/RARRES2/JAM2/GAB1/EPHA4/PLAU/MET/PECAM1/WNT7A/CTSH/GPI/PDCD10/DDR2/CYP1B1/PROX1/PIK3C2A/IGSF8/SERPINE1/TLR4/MOSPD2/INSL3/S1PR1/CASP8/NRP2/PDGFB/CFAP69/PRSS56/SEMA5B/SDCBP/CRKL/AMOT/ATP7A/NUMB/ACTA2/XBP1/MYADM/IQSEC1/SNAI1/FERMT2/IL6R/SWAP70/ACVR1B/TALAM1/DAB2IP/FN1/LPAR1/VSIR/PDGFRA/ELP3/NTF3/SMOC2/DAB2/MAP3K7/PTGS2/ONECUT2/HBEGF/SNAI2/CD274/STAT5A/MAPK1/CAMK1D/VPS35/SOD2/PLCG1/ITGA6/PRKD1/AKAP12/PRKCE/DOCK5/GNAI2/SELENOK/GRN/HAS2/SCG2/MCU/MADCAM1/IL16/OXSR1","BP","iN #1"
"GO:1902893","GO:1902893","regulation of miRNA transcription",61,0.623292455209611,2.13710853727585,7.15107075771768e-07,3.40356915349467e-05,2.31379256847457e-05,1660,"tags=31%, list=9%, signal=29%","VEGFA/JUN/FOS/BMP4/ETS1/NOTCH2/SMAD6/FOXO3/FOSL1/KLF4/GATA2/EGR1/SREBF1/SMAD3/GATA6/ATOH8/RARA/RELA/PPARG","BP","iN #1"
"GO:0045765","GO:0045765","regulation of angiogenesis",213,0.440465165984146,1.8279781226641,8.12267695656761e-07,3.77610028748341e-05,2.567044296433e-05,1992,"tags=21%, list=10%, signal=19%","HK2/VEGFA/ADM/ANGPTL4/TNFAIP3/ADAMTS1/ITGB3/CXCR4/CD40/EGLN1/ETS1/PGK1/HMOX1/RRAS/KLF2/SPHK1/NPR1/HOXA5/KLF4/TIE1/HSPG2/MIR27B/THBS2/EFNA1/GATA2/ZC3H12A/PKM/GATA6/NRP1/RLN2/THBS4/GAB1/APOH/RELA/MAPK7/PPARG/SFRP1/CTSH/PDCD10/PROK1/RUNX1/CYP1B1/PLXND1/BTG1/SERPINE1","BP","iN #1"
"GO:0003206","GO:0003206","cardiac chamber morphogenesis",110,0.523288818552135,1.97514120299892,9.9122657806299e-07,4.4032487323287e-05,2.99338833281712e-05,2316,"tags=27%, list=12%, signal=24%","FZD2/ADAMTS1/TBX2/FHL2/BMP4/EGLN1/DHRS3/RBPJ/NOTCH2/WNT11/SMAD7/SMAD6/FOXH1/TGFBR3/NOG/LRP2/SAV1/FZD1/PPP1R13L/MYBPC3/GATA6/NRP1/RARA/FGFR2/PROX1/RBM15/RARB/NRP2/DSP/DLL4","BP","iN #1"
"GO:0034101","GO:0034101","erythrocyte homeostasis",122,0.512353843226824,1.96259788039835,9.76223752822744e-07,4.4032487323287e-05,2.99338833281712e-05,2471,"tags=25%, list=13%, signal=22%","VEGFA/HMGB2/ZFP36/DNASE2/EPAS1/RAC2/BMP4/ETS1/HMOX1/MAFB/KLF2/FOXO3/LYN/TGFBR3/HOXA5/RCOR1/NCKAP1L/KIT/GATA2/ETV2/INHA/AXL/SCNN1B/SLC25A40/SLC1A5/GPI/NEMP1/JMJD6/ARNT/CEBPG/SMAP1","BP","iN #1"
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",227,0.432838177650491,1.80820350392601,1.07769415625982e-06,4.68328395296387e-05,3.18376008176528e-05,3996,"tags=33%, list=21%, signal=26%","LOX/SAP30/SPRY1/BMP4/TMPRSS6/RBPJ/NOTCH2/SMAD7/SMAD6/CDH3/TGFBR3/LATS2/MSX1/NOG/LRP2/DAND5/TET1/MIR27B/FZD1/GPR155/GDF7/FGF10/CAV2/FOXD1/SMAD3/GATA6/ATOH8/ARK2C/ING1/PPARG/SFRP1/FLCN/DACT2/TGFB1I1/PMEPA1/FSTL1/NPNT/FKBP1C/CHRDL1/ING2/GPC3/FBXL15/CTDSPL2/BMP6/NGLY1/SDCBP/HES1/XBP1/RBPMS2/FST/PRDM16/UBE2O/ACVR1B/MTMR4/SPART/PELO/RASL11B/FSTL3/NUMA1/GREM2/SKIL/SNX25/DAB2/ONECUT2/ADAMTSL2/CHRD/RGMA/NUP93/ILK/GDF5/SIN3A/HDAC2/SORL1/CCN3/ZNF451","BP","iN #1"
"GO:0031667","GO:0031667","response to nutrient levels",416,0.368342063450057,1.64083264606451,1.11872860309136e-06,4.75816697357366e-05,3.2346665769114e-05,4012,"tags=27%, list=21%, signal=22%","ADM/STC2/MYOD1/STC1/SLC2A1/ATF3/ZFP36/BNIP3/LPL/FOS/CD40/MFSD2A/WDR45B/PLIN3/POMC/ACVR1C/CYP26A1/WNT11/ABCA1/FOXO3/CCL28/KLF10/GAD2/DDIT3/NPPC/ADRB1/TYMS/SLC38A3/LIPG/BCL10/GPR155/CHSY1/PIM1/TFEB/GCLC/ZC3H12A/SLC22A3/SREBF1/RRAGD/SCNN1B/COL1A1/CASR/ASNS/NUAK2/RARA/RELA/CYP26B1/GPT/PPARG/SFRP1/MT3/FLCN/CYP1B1/OMA1/PRKAB2/PROX1/PMAIP1/BCHE/TFRC/WIPI1/IL15RA/RICTOR/ATF2/RRAGC/PRKCH/RXRA/PLIN2/SESN1/PCSK9/LRAT/SOX2/TBC1D7/CDKN2D/XBP1/IGFBP2/RNF152/ACACB/PPARGC1A/LDLR/PENK/UPP1/KL/GHR/SST/MAP1LC3B2/SAMTOR/PLD1/LRP11/ATXN3/RRAGA/OTUD3/GABARAPL1/TNC/CNTN2/AQP3/WNK4/PTGS2/SNAI2/MAPK1/SOD2/TSPO/NPRL2/PRKD1/MAP1LC3B/ASS1/YARS1/CASTOR1/SORL1/JMY/GNAI2/GABARAP/BMP8A/EIF2A/MCU","BP","iN #1"
"GO:0045165","GO:0045165","cell fate commitment",211,0.433927516871547,1.79806812001092,1.20193613502884e-06,5.00556319567221e-05,3.40284989105754e-05,3026,"tags=28%, list=16%, signal=24%","MYOD1/WNT8A/TBX2/EPAS1/WNT6/BMP4/ATOH7/PTF1A/RBPJ/NOTCH2/HOXC10/NKX6-2/SHH/RUNX2/WNT11/SPDEF/SOCS3/LATS2/KLF4/WNT10A/TEAD4/TEAD3/EDN1/GDF7/FGF10/SOX13/GATA2/NR2F2/OLIG2/GATA6/NRP1/LGALS1/RARA/MNX1/CYP26B1/GBX1/PPARG/SFRP1/PITX1/WNT7A/TGFB1I1/FGFR2/TBX6/PROX1/NEUROD4/DSCAML1/JAK1/DLL4/SOX2/HES1/CDC73/WNT7B/TBX19/KDM6B/IL6R/FGF8/ZFPM1/CDON/IRF4/IL6ST","BP","iN #1"
"GO:0001892","GO:0001892","embryonic placenta development",67,0.60168271355649,2.08471588476162,1.26550906289961e-06,5.11112980684157e-05,3.47461550808693e-05,3131,"tags=39%, list=16%, signal=33%","ADM/ASCL2/JUNB/MDFI/CEBPB/EPAS1/EGLN1/RBPJ/SOCS3/TFEB/GATA2/STK3/E2F7/NR2F2/MAP2K1/FGFR2/CASP8/PDGFB/ARNT/HES1/KRT19/SNAI1/WNT7B/FZD5/SPINT1/SPINT2","BP","iN #1"
"GO:1901342","GO:1901342","regulation of vasculature development",218,0.444233035366581,1.84522496649196,1.27842166254166e-06,5.11112980684157e-05,3.47461550808693e-05,1992,"tags=21%, list=10%, signal=19%","HK2/VEGFA/ADM/ANGPTL4/TNFAIP3/ADAMTS1/ITGB3/CXCL12/CXCR4/CD40/EGLN1/ETS1/PGK1/HMOX1/RRAS/KLF2/SPHK1/NPR1/HOXA5/KLF4/TIE1/HSPG2/MIR27B/THBS2/EFNA1/GATA2/ZC3H12A/PKM/GATA6/NRP1/RLN2/THBS4/GAB1/APOH/RELA/MAPK7/PPARG/SFRP1/CTSH/PDCD10/PROK1/RUNX1/CYP1B1/PLXND1/BTG1/SERPINE1","BP","iN #1"
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway",127,0.488474211205378,1.88405082399002,1.50252474775966e-06,5.8893077858266e-05,4.00363147442255e-05,2025,"tags=22%, list=11%, signal=20%","HMGB2/ATF3/BMPR1B/TNFAIP3/TNFRSF12A/ICAM1/HGF/BMP4/ITPRIP/HMOX1/KLF4/NOL3/LTBR/SIAH2/BCL10/FGF10/STK3/GCLC/NRP1/LGALS3/RELA/MAPK7/SFRP1/CTNNA1/SRPX/PMAIP1/SERPINE1/TLR4","BP","iN #1"
"GO:0043068","GO:0043068","positive regulation of programmed cell death",450,0.357343976457238,1.60382099080601,1.57987625548769e-06,6.07340891292286e-05,4.12878592274211e-05,3788,"tags=26%, list=20%, signal=21%","ADM/ATF3/BMPR1B/GADD45B/TNFRSF12A/FAM162A/CTSV/BNIP3/FRZB/JUN/BMP4/RNF122/CD40/BNIP3L/TNFAIP8/TRADD/IRF8/STK17B/POMC/ACVR1C/ITGA1/HMOX1/NOTCH2/WNT11/FOXO3/F2RL1/LYN/FOSL1/SPDEF/LATS2/DDIT3/HOXA5/MSX1/FOXP1/BMF/CCL2/RYBP/SAV1/BBC3/MIR27B/LTBR/BCL10/ITPR1/STK3/ZC3H12A/MAP3K20/MELK/GATA6/LGALS1/GADD45G/NR4A1/ENDOG/PPARG/SFRP1/IGFBP3/CTSH/FLCN/GAL/PLEKHF1/CTNNA1/ZBTB16/CYP1B1/OMA1/CDK19/SRPX/BTG1/VDAC1/DLC1/PAWR/PMAIP1/TLR4/NOD1/CAMK2D/GRP/KLF11/PXT1/RARB/PRNP/CASP8/ZC3H8/PCSK9/NR3C1/ING4/ALDH1A3/XBP1/PRKCD/ECT2/REST/PNMA2/DAB2IP/EMILIN2/LPAR1/ITM2C/RBM5/TFAP4/GADD45A/RPS3/SKIL/CTSL/PTGS2/HRK/CD274/DCUN1D3/CAMK1D/SOD2/PLCG1/WNT10B/RPL26/TSPO/TRAF7/ITGA6/RARG/BARD1/AKAP12/PRR7","BP","iN #1"
"GO:1903706","GO:1903706","regulation of hemopoiesis",298,0.401699763518037,1.7251435600392,1.64368096133214e-06,6.1994683805716e-05,4.21448286212471e-05,4725,"tags=35%, list=25%, signal=27%","ASCL2/HMGB2/LOX/JUNB/ZFP36/CEBPB/EGR3/FOS/BMP4/CLEC4G/H4C11/GPR137B/ETS1/NOTCH2/MAFB/SHH/SMAD7/FOXO3/KLF10/LYN/RASGRP1/HOXA5/FOXP1/NLRP3/BTN2A2/RCOR1/NCKAP1L/SOX13/ROR2/GATA2/INHA/ZC3H12A/AXL/SOCS1/HOXA7/ZBTB7B/LGALS1/H4C9/RARA/CYP26B1/SFRP1/ZBTB16/RUNX1/RBM15/TLR4/TNFSF4/CD46/IL15RA/CASP8/ARNT/ZC3H8/ZBTB1/SMAP1/TNFSF9/CR1/PHF10/XBP1/TLR9/LAG3/CDC73/PRDM16/IRF1/TMEM64/RC3H1/ACVR1B/ZFPM1/PITHD1/IRF4/VSIR/QKI/HAX1/H4C16/FSTL3/DUSP10/TMEM176A/CDK6/SNAI2/HLA-B/STAT5A/ZNF16/WNT10B/RARG/SLC4A2/LEO1/SART1/NFKBIA/FAM210B/MALT1/ACTB/RUNX3/TGFBR2/HSPA9/RASSF2/GABPA/STAT5B/BCL6/RNF41/SHB/SMARCD3/RIPK2/SOCS5/OPA1/MEAF6/TMEM178A/RB1","BP","iN #1"
"GO:2000628","GO:2000628","regulation of miRNA metabolic process",74,0.573817486621365,2.02525042367815,1.85141594760628e-06,6.85366755419435e-05,4.65921635157837e-05,3223,"tags=36%, list=17%, signal=30%","VEGFA/JUN/FOS/BMP4/ETS1/NOTCH2/SMAD6/FOXO3/FOSL1/KLF4/GATA2/EGR1/ZC3H12A/SREBF1/SMAD3/GATA6/ATOH8/RARA/RELA/PPARG/PDGFB/NR3C1/RC3H1/REST/NEAT1/QKI/NCOR2","BP","iN #1"
"GO:0002285","GO:0002285","lymphocyte activation involved in immune response",137,0.488324496078329,1.90630467385713,1.8863288912658e-06,6.85594809752788e-05,4.66076669593139e-05,3145,"tags=31%, list=16%, signal=26%","ASCL2/JUNB/ICAM1/RORA/HAVCR2/CD40/IRF8/BCL3/NOTCH2/SMAD7/TNFSF18/F2RL1/ITM2A/SOCS3/FOXP1/NLRP3/NCKAP1L/MFNG/CCR6/ZC3H12A/ZBTB7B/LGALS3/LGALS1/RARA/TFRC/TLR4/ST3GAL1/TNFSF4/CD46/DOCK11/JAK1/CR1/ATP7A/XBP1/IL18R1/RNF8/IL6R/RC3H1/SWAP70/ZFPM1/IRF4/IL6ST/MSH6","BP","iN #1"
"GO:0010721","GO:0010721","negative regulation of cell development",206,0.433001106949624,1.79387363975726,2.15375249930119e-06,7.55324780018084e-05,5.13480051079933e-05,3875,"tags=31%, list=20%, signal=25%","VEGFA/ASCL2/NR1D1/FRZB/BMP4/CLEC4G/GPR137B/NKX6-2/MAFB/DAAM2/SHH/LRP4/SMAD7/LYN/NOG/NPPC/GATA2/INHA/PRTG/ZC3H12A/SOCS1/HOXA7/ZBTB7B/NRP1/LGALS1/RARA/SFRP1/MT3/WNT7A/CTNNA1/RUNX1/BTG2/EDNRB/TBX6/PROX1/TLR4/TNFSF4/RTN4R/ZC3H8/EFNB3/CR1/HES1/LAG3/PRDM16/LDLR/IRF1/RC3H1/REST/ZFPM1/QKI/SPART/FSTL3/DUSP10/TMEM176A/CDK6/SNAI2/STAT5A/TSPO/RGMA/RNF6/SLC4A2/SYT4/SORL1","BP","iN #1"
"GO:0030099","GO:0030099","myeloid cell differentiation",328,0.385233667217106,1.66866865811472,2.14559378849885e-06,7.55324780018084e-05,5.13480051079933e-05,5110,"tags=36%, list=27%, signal=27%","VEGFA/FOSL2/HMGB2/LOX/JUNB/ZFP36/CEBPB/DNASE2/EPAS1/RAC2/FOS/BMP4/H4C11/GPR137B/IRF8/ETS1/RBPJ/NOTCH2/MAFB/KLF2/FOXO3/KLF10/F2RL1/LYN/TGFBR3/HOXA5/FOXP1/RCOR1/NCKAP1L/FLNA/BLVRB/LTBR/KIT/ROR2/GATA2/ETV2/INHA/SOCS1/BATF3/HOXA7/SLC25A40/SLC1A5/H4C9/RARA/PPARG/SFRP1/NEMP1/ZBTB16/RUNX1/RBM15/JMJD6/TFRC/TLR4/IL11/GPC3/CASP8/ARNT/CEBPG/SMAP1/NR3C1/CDC73/PRDM16/TMEM64/ACVR1B/ZFPM1/PITHD1/IRF4/ANXA2/TSPAN2/RPS14/QKI/HAX1/H4C16/FSTL3/UFL1/CDK6/ACTN1/STAT5A/ZNF16/RARG/SH3PXD2A/TMOD3/RPS19/SLC4A2/LEO1/NFKBIA/SFXN1/WASF2/FAM210B/PIK3CD/SMAD5/TGFBR2/HSPA9/WDR1/RASSF2/GABPA/STAT5B/BCL6/PABPC4/RNF41/SNX10/TCIRG1/CDK5RAP3/HSCB/TMEM178A/RB1/CIB1/TAL1/KAT8/KAT6A/PTPN6/AP3B1/UCP2/APP/RACGAP1/ITGB6/LYAR/CTR9/PRDX3","BP","iN #1"
"GO:0050865","GO:0050865","regulation of cell activation",420,0.357803285773077,1.59202485243249,2.28980517780262e-06,7.89193198349557e-05,5.36504262167546e-05,3970,"tags=29%, list=21%, signal=24%","ASCL2/TNFAIP3/JUNB/NR1D1/CEBPB/KLRD1/RORA/EGR3/HAVCR2/RAC2/BMP4/MERTK/CLEC4G/LRRC32/TEC/CD40/GPR137B/RASAL3/SHH/THBD/SMAD7/FOXO3/TNFSF18/MAP3K8/LYN/SPHK1/RASGRP1/NLRP3/CCL2/BTN2A2/NCKAP1L/FLNA/LMO1/CD1D/BCL10/TNFSF13B/CYGB/FGF10/SOX13/MCUB/INHA/PEAR1/GCLC/ZC3H12A/AXL/SOCS1/ZBTB7B/LGALS3/LGALS1/TIGIT/RARA/BST1/CYP26B1/SFRP1/GAL/ZBTB16/RUNX1/DDR2/RASSF5/F11R/PAWR/TFRC/TLR4/HLA-A/TNFSF4/CD46/CCDC88B/IL15RA/PRNP/THEMIS2/PDGFB/TMX1/ZC3H8/ZBTB1/TNFSF9/EFNB3/CR1/PHF10/PJA2/HES1/IL20RB/ACTA2/XBP1/IGFBP2/CBLB/TLR9/LAG3/LDLR/PRKCD/IRF1/YES1/IL6R/RC3H1/PKN1/TNIP2/IRF4/FN1/IL6ST/EMILIN2/VSIR/PDGFRA/MAD2L2/DUSP10/RPS3/SIRPB1/UFL1/FYN/PRKCQ/ENPP3/CD274/STAT5A/FUNDC2/SHPK/WNT10B/SLC4A2/TNFRSF1B/NCK1/CD22/SART1/MARCHF7/SELENOK/RIF1/GRN","BP","iN #1"
