Gene_ID,C1,C2,C3,UC1,UC2,UC3
ENSG00000291043,88,54,55,59,87,49
ENSG00000250959,15,8,9,9,14,7
ENSG00000235316,98,65,75,57,60,60
ENSG00000270808,2,0,1,2,0,1
ENSG00000279088,505,421,459,418,522,443
ENSG00000176986,9732,7414,7655,7490,8920,8078
ENSG00000279689,20,20,11,16,18,20
ENSG00000196968,1085,770,755,801,899,870
ENSG00000288823,55,55,70,58,43,14
ENSG00000172586,1714,1429,1358,1543,1604,1433
ENSG00000214655,6742,5031,5590,4863,6516,6186
ENSG00000280238,0,0,0,0,0,0
ENSG00000272589,0,0,2,0,0,0
ENSG00000272916,9,17,6,7,7,7
ENSG00000166507,1,0,0,0,0,1
ENSG00000148660,3188,2310,2356,2370,2775,2636
ENSG00000224195,1,0,0,0,0,0
ENSG00000229990,0,0,0,0,1,0
ENSG00000122861,5890,4063,3599,4943,7145,6720
ENSG00000222047,23,18,8,19,16,15
ENSG00000035403,48275,32722,39218,35789,52802,48112
ENSG00000225761,17,23,21,10,25,19
ENSG00000185009,4789,3596,3473,3707,4113,3930
ENSG00000156110,3417,2814,2504,2861,2716,2858
ENSG00000236900,0,0,0,0,0,0
ENSG00000214629,0,2,1,1,4,3
ENSG00000213731,0,0,0,0,0,0
ENSG00000232342,0,0,0,0,0,0
ENSG00000226253,3,10,5,5,9,9
ENSG00000206756,1,0,1,0,0,3
ENSG00000271710,0,0,0,0,0,0
ENSG00000214626,6,6,2,1,4,5
ENSG00000213525,0,0,0,0,0,0
ENSG00000272748,0,0,0,0,0,0
ENSG00000156650,619,491,420,447,465,412
ENSG00000234149,0,0,0,0,0,0
ENSG00000227186,0,0,0,0,0,0
ENSG00000188716,0,0,0,0,0,0
ENSG00000285810,0,0,1,0,0,2
ENSG00000237882,1,3,2,2,1,1
ENSG00000079393,1,1,2,0,1,1
ENSG00000156671,3268,2263,2521,2270,2742,2670
ENSG00000232437,0,1,1,1,0,0
ENSG00000165637,9549,7003,7273,7546,8455,7851
ENSG00000165644,412,296,371,378,397,356
ENSG00000226051,1,0,1,0,0,0
ENSG00000227271,0,0,0,0,0,0
ENSG00000233313,0,0,0,0,0,0
ENSG00000270087,0,0,0,0,0,0
ENSG00000223428,0,0,0,0,0,0
ENSG00000236797,0,0,1,0,0,0
ENSG00000165655,43,27,37,35,35,35
ENSG00000237149,6,8,3,9,7,8
ENSG00000273248,0,0,0,0,0,0
ENSG00000272692,1,0,0,0,0,0
ENSG00000236842,0,0,0,0,0,0
ENSG00000148655,0,1,2,2,1,2
ENSG00000279814,0,0,0,0,0,0
ENSG00000207583,0,0,0,0,0,0
ENSG00000286715,0,0,0,0,0,0
ENSG00000268659,0,0,0,0,0,0
ENSG00000228280,0,0,0,0,0,0
ENSG00000265486,0,0,0,0,0,0
ENSG00000201954,0,0,0,0,0,0
ENSG00000278992,0,0,0,0,0,0
ENSG00000230575,0,0,0,0,0,0
ENSG00000269256,0,0,0,0,0,0
ENSG00000252888,0,0,0,0,0,0
ENSG00000224948,0,0,0,0,0,0
ENSG00000156113,1875,1698,1674,1351,1805,1674
ENSG00000236467,0,0,0,0,0,1
ENSG00000225497,0,0,0,0,0,0
ENSG00000224500,0,0,0,0,0,0
ENSG00000225652,0,0,0,0,0,0
ENSG00000228092,0,0,0,0,0,0
ENSG00000199592,0,0,0,0,0,0
ENSG00000213514,3,7,0,2,4,4
ENSG00000277981,3,1,2,2,2,1
ENSG00000199664,0,0,0,0,0,0
ENSG00000213513,0,0,0,0,0,0
ENSG00000228748,0,0,0,0,0,0
ENSG00000151208,5020,3861,3960,4033,4909,4541
ENSG00000204049,3,0,1,0,1,0
ENSG00000243446,0,0,0,0,0,0
ENSG00000233871,2,5,0,3,3,3
ENSG00000148606,4788,3594,3579,3368,3880,3725
ENSG00000234612,0,0,0,0,0,0
ENSG00000274686,0,0,0,0,0,0
ENSG00000138326,27316,22356,20961,24913,23237,23276
ENSG00000231957,0,0,0,0,0,0
ENSG00000283096,0,0,0,0,0,0
ENSG00000282863,0,0,0,0,0,0
ENSG00000230417,24,19,9,10,15,18
ENSG00000288090,0,1,0,0,0,0
ENSG00000229543,0,0,0,0,0,0
ENSG00000230229,0,0,0,0,0,0
ENSG00000201393,0,0,0,0,0,0
ENSG00000282952,0,0,0,0,0,0
ENSG00000228683,0,0,0,0,0,0
ENSG00000224596,116,117,134,92,128,134
ENSG00000229569,1,0,0,0,0,0
ENSG00000108175,8928,7256,6119,6590,6430,5995
ENSG00000108179,5608,4476,4549,4509,4864,4416
ENSG00000165424,2551,1942,1907,1955,2199,1984
ENSG00000235426,0,0,0,0,0,0
ENSG00000259021,0,0,0,0,0,0
ENSG00000241317,0,0,1,0,0,0
ENSG00000235705,0,0,0,0,0,0
ENSG00000253626,128,110,100,103,114,72
ENSG00000271985,0,0,0,0,0,0
ENSG00000232965,0,0,0,0,0,0
ENSG00000185303,0,1,1,0,0,0
ENSG00000219430,0,0,0,0,0,0
ENSG00000225827,0,0,0,0,0,0
ENSG00000122852,0,0,0,0,0,0
ENSG00000226676,0,0,1,1,0,0
ENSG00000244733,1,1,1,0,3,1
ENSG00000225484,684,498,555,491,589,565
ENSG00000272489,2,0,1,0,1,3
ENSG00000280355,115,84,63,61,72,70
ENSG00000278616,0,0,0,0,0,0
ENSG00000224886,23,26,28,22,31,26
ENSG00000188199,15,6,5,3,9,3
ENSG00000272447,61,48,55,61,49,55
ENSG00000228570,33,22,25,15,22,20
ENSG00000214695,0,0,0,0,0,0
ENSG00000204437,0,0,0,0,0,0
ENSG00000214584,0,1,0,0,1,0
ENSG00000283913,4,5,5,2,3,2
ENSG00000283101,0,0,0,0,0,0
ENSG00000242600,48,32,51,24,52,48
ENSG00000133661,2,1,0,0,3,1
ENSG00000273372,0,1,2,0,0,0
ENSG00000235924,0,0,0,0,0,0
ENSG00000225100,0,0,0,0,0,0
ENSG00000229616,0,0,0,0,0,1
ENSG00000224760,0,0,0,0,0,0
ENSG00000236217,0,1,0,0,1,0
ENSG00000227515,0,0,0,0,0,0
ENSG00000230091,22,26,37,10,50,33
ENSG00000282432,0,0,0,0,0,0
ENSG00000133678,643,500,540,523,700,635
ENSG00000279399,0,0,0,0,0,1
ENSG00000230171,0,0,0,0,0,0
ENSG00000189129,224,177,224,229,260,252
ENSG00000122359,8138,6208,6131,6741,7022,6653
ENSG00000237523,270,224,178,179,226,203
ENSG00000234319,0,0,0,0,0,0
ENSG00000234382,4,1,5,2,3,5
ENSG00000234743,40,33,36,20,41,37
ENSG00000279359,0,0,0,0,0,0
ENSG00000151224,2,1,2,2,1,1
ENSG00000232950,0,0,0,0,0,0
ENSG00000235858,0,0,0,0,0,0
ENSG00000170788,0,0,0,0,0,0
ENSG00000133665,1,0,0,0,1,0
ENSG00000122378,3116,2265,2832,2353,3217,3331
ENSG00000108219,3956,2946,3035,3128,3669,3404
ENSG00000226659,0,0,0,0,0,0
ENSG00000178217,0,3,2,0,1,1
ENSG00000231082,0,0,0,0,0,0
ENSG00000233353,0,0,0,0,0,0
ENSG00000233703,0,0,0,0,0,0
ENSG00000231060,0,0,1,0,0,0
ENSG00000227209,0,0,0,0,0,0
ENSG00000226466,2,0,1,2,2,0
ENSG00000287358,0,0,0,0,0,0
ENSG00000185737,0,1,0,0,0,0
ENSG00000285739,0,0,0,0,0,0
ENSG00000229458,0,0,0,0,0,0
ENSG00000225738,0,0,0,0,0,0
ENSG00000207275,0,0,0,0,0,0
ENSG00000288918,0,0,0,0,0,0
ENSG00000200774,0,0,0,0,0,0
ENSG00000234931,0,0,0,0,0,0
ENSG00000233945,0,0,0,0,0,0
ENSG00000286876,0,0,0,0,0,0
ENSG00000223565,0,0,0,0,0,0
ENSG00000212324,0,0,0,0,0,0
ENSG00000233258,0,0,0,0,0,1
ENSG00000200789,0,0,0,0,0,0
ENSG00000212769,3,1,0,3,0,2
ENSG00000271933,2,1,2,1,2,1
ENSG00000165678,14395,11410,12393,11969,14428,13922
ENSG00000285972,0,0,0,0,0,0
ENSG00000188373,0,0,0,0,0,0
ENSG00000148600,119,58,121,94,177,179
ENSG00000204033,0,0,0,0,0,0
ENSG00000148604,0,0,0,0,0,0
ENSG00000148602,0,1,0,0,0,0
ENSG00000229404,0,0,0,0,0,0
ENSG00000107771,4152,2929,3498,2771,3872,3649
ENSG00000233189,0,0,0,0,0,0
ENSG00000225423,3,3,2,5,5,5
ENSG00000225928,0,0,0,0,0,0
ENSG00000178429,37,41,29,32,50,45
ENSG00000288218,0,0,0,0,0,0
ENSG00000237267,0,0,0,0,0,0
ENSG00000287057,0,0,0,0,0,0
ENSG00000223993,0,0,0,0,0,0
ENSG00000224504,0,0,0,0,0,0
ENSG00000230962,0,0,0,0,0,0
ENSG00000279910,0,0,0,0,0,0
ENSG00000223064,0,0,0,0,0,0
ENSG00000280134,0,0,0,0,0,0
ENSG00000234942,0,0,0,0,0,0
ENSG00000182771,4,0,5,2,9,6
ENSG00000278333,0,0,0,0,0,0
ENSG00000270002,0,0,0,0,0,0
ENSG00000252292,0,0,0,0,0,0
ENSG00000236606,0,0,0,0,0,0
ENSG00000200487,0,0,0,0,0,0
ENSG00000199104,0,0,0,0,0,0
ENSG00000287475,0,0,1,0,1,0
ENSG00000286359,0,1,0,0,1,1
ENSG00000062650,6372,4731,4821,4683,5156,4772
ENSG00000212332,0,0,0,0,0,0
ENSG00000227896,54,46,32,23,29,22
ENSG00000230507,0,3,1,0,2,1
ENSG00000122375,0,0,0,0,0,0
ENSG00000289258,0,0,0,0,0,0
ENSG00000122367,51,21,48,33,95,83
ENSG00000272631,98,72,62,73,87,84
ENSG00000107779,3720,2648,2620,2732,3275,3203
ENSG00000270874,0,1,0,0,0,0
ENSG00000200176,1,0,0,0,2,0
ENSG00000173269,15,7,2,12,10,9
ENSG00000281974,2,2,6,2,4,3
ENSG00000173267,181,218,126,196,140,119
ENSG00000272734,414,355,367,296,336,279
ENSG00000148671,34,22,28,31,40,21
ENSG00000273413,0,0,0,0,0,0
ENSG00000271880,1,3,0,0,0,0
ENSG00000240089,0,0,0,0,0,0
ENSG00000151303,1,0,0,1,0,1
ENSG00000272508,0,0,0,0,0,0
ENSG00000261011,0,0,0,0,0,0
ENSG00000229969,0,1,0,0,1,0
ENSG00000188100,0,0,0,0,0,0
ENSG00000271573,0,0,0,0,0,0
ENSG00000200253,3,6,1,1,5,8
ENSG00000148672,8311,6719,6480,6788,7198,7007
ENSG00000122376,2600,1913,1995,1995,2349,2279
ENSG00000237280,8,4,6,3,4,3
ENSG00000273946,0,0,0,0,0,0
ENSG00000223482,1305,898,974,873,1159,1071
ENSG00000287077,6,5,3,7,10,3
ENSG00000285257,30,15,24,11,27,25
ENSG00000184923,25,26,29,23,19,23
ENSG00000224914,197,141,120,141,183,152
ENSG00000214562,30,28,29,25,23,10
ENSG00000237740,1,0,0,0,1,0
ENSG00000236417,2,0,6,1,0,2
ENSG00000228055,0,0,0,0,0,0
ENSG00000231569,0,0,0,0,0,0
ENSG00000286445,12,9,9,8,14,11
ENSG00000283672,0,0,0,0,0,0
ENSG00000107789,2992,2183,2322,2401,2715,2379
ENSG00000223761,1,0,0,2,0,0
ENSG00000225913,4,1,0,2,3,0
ENSG00000196566,5,1,4,5,1,1
ENSG00000234192,0,0,0,0,0,0
ENSG00000198682,8894,6405,6604,6759,7360,6786
ENSG00000138138,3775,2729,3121,2802,3499,3439
ENSG00000290782,3,3,2,3,8,5
ENSG00000243782,0,0,0,0,0,0
ENSG00000223820,0,0,0,0,0,0
ENSG00000227268,0,0,0,1,0,1
ENSG00000171862,1579,1171,1154,1090,1264,1280
ENSG00000289051,0,0,0,0,0,0
ENSG00000213613,0,0,0,0,0,0
ENSG00000200891,0,0,0,0,0,0
ENSG00000227905,0,0,0,0,0,0
ENSG00000288875,0,0,0,0,0,0
ENSG00000275015,1,0,0,0,0,0
ENSG00000184719,455,345,349,347,330,348
ENSG00000289952,55,42,32,39,55,58
ENSG00000201548,0,0,0,0,0,0
ENSG00000204022,1,4,1,1,1,3
ENSG00000237205,0,0,0,0,0,0
ENSG00000182333,0,1,1,0,0,0
ENSG00000271408,0,0,0,0,0,0
ENSG00000204021,0,0,0,0,0,0
ENSG00000226358,0,0,0,0,0,0
ENSG00000204020,2,1,1,1,1,2
ENSG00000235150,0,0,0,0,0,0
ENSG00000173239,0,0,0,0,0,0
ENSG00000152766,4,6,1,4,2,0
ENSG00000234256,0,0,0,0,0,0
ENSG00000138134,797,676,600,710,658,638
ENSG00000180139,21,16,13,15,15,21
ENSG00000107796,25920,13385,26509,18594,40760,39145
ENSG00000026103,2912,2071,2269,2333,2717,2670
ENSG00000286116,15,19,11,17,18,23
ENSG00000275693,3,1,3,2,2,2
ENSG00000265375,0,0,0,0,0,0
ENSG00000283664,0,0,0,0,0,0
ENSG00000233292,0,1,1,0,3,0
ENSG00000138135,26,24,13,12,11,7
ENSG00000107798,4936,3523,4145,3812,4674,4670
ENSG00000232110,30,16,8,14,12,7
ENSG00000119922,560,399,412,397,357,384
ENSG00000119917,994,778,721,838,713,620
ENSG00000224289,0,0,0,0,0,0
ENSG00000204010,0,0,0,0,1,0
ENSG00000185745,471,469,350,448,329,328
ENSG00000152778,1555,1232,1285,1320,1375,1314
ENSG00000152779,610,405,443,456,652,607
ENSG00000234452,0,0,0,2,0,0
ENSG00000152782,710,506,470,576,589,538
ENSG00000198997,0,0,0,0,0,0
ENSG00000232936,5,4,6,7,5,5
ENSG00000225836,0,0,0,0,1,0
ENSG00000235100,36,15,32,12,22,22
ENSG00000240996,21,18,26,17,18,18
ENSG00000138182,8948,6943,5788,7066,6737,6106
ENSG00000283578,10,2,7,11,5,5
ENSG00000232229,14,11,13,7,14,20
ENSG00000270670,0,0,0,0,0,0
ENSG00000280560,0,1,1,1,1,1
ENSG00000226159,0,0,0,0,0,0
ENSG00000228938,2,2,2,1,3,2
ENSG00000287150,0,0,0,0,0,0
ENSG00000222451,0,0,0,0,0,0
ENSG00000236373,0,0,0,0,0,0
ENSG00000224750,0,0,1,0,0,0
ENSG00000238291,0,0,0,0,1,0
ENSG00000283053,0,0,0,0,0,0
ENSG00000148680,87,67,74,59,71,71
ENSG00000289580,0,0,0,0,0,0
ENSG00000148688,2399,1967,1856,2018,2046,2126
ENSG00000222305,0,0,0,0,0,0
ENSG00000148677,11215,7301,14253,8230,17722,18159
ENSG00000201604,0,1,0,0,0,0
ENSG00000289512,0,0,0,0,0,0
ENSG00000225519,0,0,0,0,0,0
ENSG00000273124,0,0,0,0,0,0
ENSG00000224851,0,0,0,0,0,0
ENSG00000220585,0,0,0,0,1,3
ENSG00000234043,16,10,7,5,12,12
ENSG00000286981,0,0,0,0,0,0
ENSG00000180628,3888,2733,3034,2879,3534,3291
ENSG00000289228,7,6,2,1,3,3
ENSG00000165338,2231,1480,1793,1537,2140,2009
ENSG00000271385,0,0,0,0,0,0
ENSG00000223876,0,0,0,0,0,0
ENSG00000119938,1396,1173,971,1153,1209,1206
ENSG00000213449,0,0,0,0,0,0
ENSG00000228759,0,0,0,0,0,0
ENSG00000228701,24,12,25,21,24,20
ENSG00000107854,6857,4895,5189,5047,5971,5591
ENSG00000180581,49,40,46,33,53,29
ENSG00000273497,0,0,0,0,0,0
ENSG00000174721,115,81,77,73,82,72
ENSG00000272817,4,2,4,2,6,6
ENSG00000095564,6422,4582,4962,4707,5672,5307
ENSG00000107864,189,111,135,129,163,168
ENSG00000252993,0,0,0,0,0,0
ENSG00000214549,1,1,0,0,3,1
ENSG00000213484,1,2,5,1,2,1
ENSG00000221042,0,1,0,0,1,1
ENSG00000105988,11,9,16,13,9,14
ENSG00000199881,0,1,0,0,0,0
ENSG00000198060,3778,2614,2743,2870,3274,2994
ENSG00000202297,0,1,1,1,0,1
ENSG00000232709,1,0,1,0,0,0
ENSG00000286795,0,0,0,0,0,0
ENSG00000119912,5412,3971,3941,3965,4567,4357
ENSG00000138160,11177,7957,6573,8911,7804,7165
ENSG00000184111,0,1,0,0,1,0
ENSG00000264313,1,0,0,1,2,0
ENSG00000236493,11,14,17,9,18,20
ENSG00000152804,446,304,393,334,375,384
ENSG00000201412,0,0,0,0,0,0
ENSG00000138190,1838,1320,1408,1412,1657,1695
ENSG00000225118,0,0,0,0,0,0
ENSG00000226425,3,0,2,0,1,0
ENSG00000187553,3,7,6,2,9,11
ENSG00000285846,1,2,2,0,0,4
ENSG00000279607,0,2,1,0,0,1
ENSG00000095596,4,5,2,0,6,3
ENSG00000232805,0,0,0,0,0,0
ENSG00000237417,11,11,3,9,13,8
ENSG00000213432,2,4,2,2,6,6
ENSG00000138119,34179,24614,27311,24252,31112,28712
ENSG00000138180,9233,6788,5890,7031,6914,6231
ENSG00000212396,0,1,1,0,0,0
ENSG00000186188,2,0,0,2,0,0
ENSG00000138207,123,103,109,104,92,89
ENSG00000095464,0,1,1,0,0,0
ENSG00000148690,1259,980,1146,928,1191,1165
ENSG00000108231,0,1,1,2,0,1
ENSG00000280660,0,0,2,0,0,0
ENSG00000280485,0,0,0,0,0,0
ENSG00000227995,0,0,0,0,0,0
ENSG00000176273,640,449,447,465,530,501
ENSG00000180764,32,30,50,35,44,38
ENSG00000138193,3967,2599,2584,2684,2935,2676
ENSG00000232913,0,0,0,0,0,0
ENSG00000234724,7,5,10,5,6,4
ENSG00000206631,0,0,0,0,0,0
ENSG00000228553,0,0,0,0,0,0
ENSG00000268894,157,106,154,142,184,167
ENSG00000273450,2,7,4,3,8,9
ENSG00000173145,3258,2485,2581,2649,2930,2707
ENSG00000108239,1335,893,1054,1033,1169,1004
ENSG00000119969,4247,3225,3073,3175,3467,3053
ENSG00000244332,280,194,215,203,276,234
ENSG00000235746,0,0,0,0,0,0
ENSG00000108242,17,9,11,10,8,8
ENSG00000276490,0,0,0,0,0,0
ENSG00000165841,11,5,6,7,8,2
ENSG00000230338,0,0,0,0,0,0
ENSG00000235199,0,0,0,0,0,0
ENSG00000225354,1,0,0,0,1,2
ENSG00000138109,14,14,13,3,13,11
ENSG00000233377,0,0,0,0,0,0
ENSG00000228460,0,0,0,0,0,0
ENSG00000260863,0,0,0,0,0,0
ENSG00000237885,0,0,0,0,0,0
ENSG00000138115,12,9,13,8,7,5
ENSG00000231829,5,4,7,6,2,8
ENSG00000288526,4,4,2,5,1,0
ENSG00000274691,0,0,1,1,1,0
ENSG00000225533,1,3,2,0,1,0
ENSG00000173124,1,0,0,1,0,1
ENSG00000234026,6,9,3,2,6,3
ENSG00000107438,5626,4207,4417,4294,5127,4781
ENSG00000095637,1407,977,1125,947,1329,1315
ENSG00000214362,9,5,1,1,2,8
ENSG00000059573,6357,4622,4957,4666,5885,5342
ENSG00000119977,3571,2796,2887,2903,3306,3008
ENSG00000138185,29,19,23,12,21,27
ENSG00000226688,1559,1054,1173,1136,1379,1176
ENSG00000240527,0,0,0,0,0,0
ENSG00000270099,0,0,0,0,0,0
ENSG00000188649,9,7,2,6,4,3
ENSG00000227805,2,2,3,0,2,1
ENSG00000107443,901,637,762,625,768,662
ENSG00000266407,1,0,0,0,1,0
ENSG00000200728,0,0,0,0,0,0
ENSG00000287009,21,17,15,16,13,10
ENSG00000177853,1660,1203,1346,1098,1522,1449
ENSG00000095585,3,4,2,5,3,3
ENSG00000229417,0,0,0,0,0,0
ENSG00000229418,0,0,0,0,0,0
ENSG00000107447,0,0,0,0,1,0
ENSG00000197430,0,0,0,0,0,0
ENSG00000095587,29,28,30,33,35,38
ENSG00000077147,16827,12288,12984,12623,15717,14812
ENSG00000235677,1,1,0,0,0,1
ENSG00000155629,69,35,65,52,59,61
ENSG00000202047,0,0,0,0,0,0
ENSG00000227032,0,0,0,1,1,0
ENSG00000207287,0,0,0,0,0,0
ENSG00000236552,439,356,452,462,573,493
ENSG00000207976,0,0,0,0,0,0
ENSG00000196233,4602,3489,3449,3312,3831,3372
ENSG00000232875,1,0,0,1,0,0
ENSG00000187122,17,3,11,8,8,10
ENSG00000234855,0,0,0,0,0,0
ENSG00000269891,0,0,0,0,1,0
ENSG00000286683,0,0,0,0,1,0
ENSG00000213390,1683,1275,1107,1379,1406,1137
ENSG00000231398,0,0,0,0,0,0
ENSG00000277308,0,1,0,0,0,0
ENSG00000237169,0,1,0,0,1,0
ENSG00000165879,44,37,46,45,36,38
ENSG00000181274,186,148,126,115,119,107
ENSG00000225850,2,1,0,0,2,0
ENSG00000052749,3588,2737,3148,2763,3580,3343
ENSG00000231508,2,3,1,1,2,3
ENSG00000231970,1,1,4,1,1,0
ENSG00000200737,19,4,14,6,17,8
ENSG00000171314,15675,12439,12172,12628,13360,12234
ENSG00000171311,1438,1115,1210,1198,1360,1283
ENSG00000171307,3079,2400,2473,2445,2823,2719
ENSG00000155229,4471,3351,3544,3596,4212,3920
ENSG00000165886,1882,1325,1319,1461,1566,1474
ENSG00000165887,50,21,37,28,49,38
ENSG00000241935,15,13,21,26,19,17
ENSG00000249967,0,0,0,0,0,0
ENSG00000203942,2,0,0,0,1,1
ENSG00000171160,356,312,424,263,450,414
ENSG00000155252,2928,2262,2412,2209,2767,2581
ENSG00000119986,807,657,722,605,763,654
ENSG00000155254,4103,2984,3213,3316,3950,3612
ENSG00000155256,2153,1643,1783,1610,2024,1815
ENSG00000120057,11,10,9,8,9,22
ENSG00000227356,0,0,0,0,0,0
ENSG00000155265,5,2,4,4,4,2
ENSG00000095713,30,14,14,16,29,25
ENSG00000278752,0,0,0,0,0,0
ENSG00000166024,1038,758,773,703,761,755
ENSG00000138131,721,415,473,577,684,692
ENSG00000230928,2,0,0,7,1,3
ENSG00000119943,401,360,437,346,503,486
ENSG00000284415,0,0,0,0,0,0
ENSG00000107521,373,246,325,268,350,346
ENSG00000289758,15,11,13,7,10,9
ENSG00000264610,3,4,2,1,3,2
ENSG00000287261,13,19,12,11,13,14
ENSG00000172987,0,0,0,0,0,0
ENSG00000274056,0,0,0,0,0,0
ENSG00000236818,0,0,0,0,0,0
ENSG00000234109,0,0,1,0,0,0
ENSG00000119946,82,81,101,64,82,85
ENSG00000120053,3711,2829,2878,3025,3709,3347
ENSG00000224934,78,44,49,27,66,37
ENSG00000257582,0,0,1,0,0,0
ENSG00000228778,0,0,0,0,0,0
ENSG00000119919,0,0,0,0,0,0
ENSG00000155287,1524,1206,1510,1119,1505,1552
ENSG00000260475,15,10,2,13,7,9
ENSG00000229278,0,0,0,0,0,0
ENSG00000285932,0,0,0,1,0,0
ENSG00000198018,1890,1248,1431,1272,1747,1727
ENSG00000233690,4,2,3,2,3,4
ENSG00000119929,716,602,543,593,615,550
ENSG00000014919,1959,1465,1404,1529,1700,1534
ENSG00000023839,70,74,53,34,40,34
ENSG00000227351,0,0,0,0,0,0
ENSG00000107554,5191,4067,3566,3666,3786,3446
ENSG00000227695,11,1,1,0,3,1
ENSG00000120054,0,0,0,0,0,0
ENSG00000283232,0,0,0,0,0,0
ENSG00000232230,0,1,0,0,0,0
ENSG00000270623,0,0,0,1,0,0
ENSG00000107566,6682,5117,5015,5209,6071,5413
ENSG00000213341,3388,2578,2707,2513,2883,2744
ENSG00000236308,4,3,1,1,0,0
ENSG00000227492,3,2,2,3,1,0
ENSG00000095485,2504,1874,1941,1823,2040,2066
ENSG00000212464,4,7,2,3,9,2
ENSG00000230224,2,0,0,4,0,1
ENSG00000207362,0,0,0,0,0,0
ENSG00000196072,2350,1777,1886,2019,2149,2198
ENSG00000107593,1,0,0,0,1,1
ENSG00000231188,2,0,0,0,0,0
ENSG00000099194,41281,23412,37623,28584,47513,45579
ENSG00000289301,4,2,7,4,4,0
ENSG00000235823,363,219,327,239,394,373
ENSG00000212325,0,0,0,0,0,0
ENSG00000075290,2,1,0,2,1,0
ENSG00000075826,430,318,435,270,462,410
ENSG00000255339,0,0,0,0,0,0
ENSG00000166136,151,131,110,128,117,132
ENSG00000166135,5458,4083,4314,4241,4958,4742
ENSG00000274660,0,0,0,0,0,0
ENSG00000075891,0,0,0,0,2,0
ENSG00000222072,0,0,0,0,0,0
ENSG00000272572,18,17,15,26,14,20
ENSG00000119906,5677,4013,4017,3827,4840,4634
ENSG00000273476,4,1,4,4,8,4
ENSG00000055950,3150,2678,2471,2825,3001,2568
ENSG00000095539,242,157,210,165,219,195
ENSG00000207551,0,0,1,0,0,0
ENSG00000236662,12,5,9,9,9,16
ENSG00000107815,1883,1440,1343,1329,1518,1456
ENSG00000107816,4797,3498,3611,3436,4192,3845
ENSG00000186862,116,112,156,107,147,165
ENSG00000107819,3592,2700,3012,2611,3582,3353
ENSG00000273162,74,61,54,68,67,51
ENSG00000107821,270,189,232,209,281,249
ENSG00000288844,26,22,15,19,18,30
ENSG00000236311,0,0,0,0,0,0
ENSG00000107807,0,2,0,2,0,0
ENSG00000237579,0,0,0,0,0,0
ENSG00000270973,0,0,0,0,0,0
ENSG00000138136,0,0,0,0,0,0
ENSG00000227128,0,1,0,0,0,2
ENSG00000229649,0,0,0,0,0,0
ENSG00000289441,0,0,0,0,0,0
ENSG00000222238,0,0,0,0,0,0
ENSG00000225208,0,0,0,0,0,0
ENSG00000230967,0,0,0,0,0,0
ENSG00000166167,1646,1297,1311,1197,1458,1394
ENSG00000222414,0,0,0,2,0,0
ENSG00000166171,1001,824,788,842,965,779
ENSG00000166169,1337,1036,1204,1091,1335,1311
ENSG00000283558,0,0,0,0,1,0
ENSG00000263436,0,0,0,0,0,0
ENSG00000107829,1253,955,1021,916,1270,1143
ENSG00000222051,1,0,0,0,0,0
ENSG00000286489,3,0,0,3,2,1
ENSG00000224817,1,1,0,0,0,0
ENSG00000107831,1,4,5,1,5,4
ENSG00000107833,1565,1324,1349,1492,1532,1397
ENSG00000198408,10499,7385,7962,6988,8690,8106
ENSG00000226009,13,15,15,13,22,20
ENSG00000120049,97,79,101,62,110,91
ENSG00000120029,1678,1248,1228,1280,1521,1366
ENSG00000274742,1,0,1,0,3,0
ENSG00000222430,1,0,0,0,0,0
ENSG00000166189,1361,984,1049,1115,1165,1047
ENSG00000224302,0,1,2,0,5,0
ENSG00000229629,0,0,0,0,0,0
ENSG00000198728,5719,4529,4445,4190,4769,4493
ENSG00000148840,4710,3461,4008,3555,4380,4080
ENSG00000166197,14290,10427,11013,10934,12077,11079
ENSG00000119915,39,19,31,20,11,15
ENSG00000107859,69,66,72,51,50,50
ENSG00000107862,11485,8217,8448,8197,9994,9333
ENSG00000077150,3656,2491,2955,2709,3319,3009
ENSG00000059915,32,16,30,13,35,24
ENSG00000107872,676,394,395,499,483,455
ENSG00000107874,3760,2989,3349,3324,3907,3569
ENSG00000202569,0,0,0,0,0,0
ENSG00000269609,376,250,321,267,347,314
ENSG00000120055,5,4,5,3,2,3
ENSG00000138111,555,422,539,392,604,480
ENSG00000138107,13866,10411,10502,10705,12285,11129
ENSG00000273262,4,3,6,2,6,9
ENSG00000107882,1401,1154,1021,1059,1172,1033
ENSG00000228657,4,6,2,8,4,1
ENSG00000207029,0,0,0,0,0,0
ENSG00000171206,3387,2298,2428,2519,2690,2752
ENSG00000272933,3,4,3,3,3,2
ENSG00000138175,2348,1931,1866,1988,2235,2107
ENSG00000156398,993,715,709,747,765,748
ENSG00000166272,3806,2967,3080,2804,4162,3835
ENSG00000252994,0,1,0,0,0,0
ENSG00000148795,1,1,1,2,1,1
ENSG00000213061,9,5,5,5,10,10
ENSG00000236937,2,6,2,4,2,4
ENSG00000282772,21,18,11,13,14,7
ENSG00000166275,732,634,532,640,671,619
ENSG00000270316,0,0,0,0,0,0
ENSG00000283337,3,2,0,0,0,2
ENSG00000214435,1,0,4,1,2,3
ENSG00000235266,0,0,0,0,0,0
ENSG00000286575,1,0,0,1,0,0
ENSG00000272912,2,0,0,0,0,1
ENSG00000148842,534,411,394,416,458,419
ENSG00000278498,0,0,0,0,0,0
